,KeggID,Description
6568,dr:D06749,Nuphar rhizome (JP18); Nuphar rhizome (TN)
6569,dr:D06750,Toad venom (JP18)
6570,dr:D06751,Senna leaf (JP18); Powdered senna leaf (JP18); Senna (TN)
6571,dr:D06752,Atractylodes lancea rhizome (JP18); Powdered atractylodes lancea rhizome (JP18); Atractylodis lancea rhizome (TN)
6572,dr:D06753,Mulberry bark (JP18); Mulberry bark (TN)
6573,dr:D06754,Sappan wood (JP18)
6574,dr:D06755,Perilla herb (JP18); Perilla herb (TN)
6575,dr:D06756,Rhubarb (JP18); Powdered rhubarb (JP18); Rhubarb (TN)
6576,dr:D06757,Daiokanzoto extract (JP18); Daiokanzoto
6577,dr:D06758,Jujube (JP18); Jujube (TN)
6578,dr:D06759,Alisma rhizome (JP18); Powdered alisma rhizome (JP18); Alisma rhizome (TN)
6579,dr:D06760,Panax rhizome (JP18); Powdered panax rhizome (JP18); Japanase ginseng (TN)
6580,dr:D06761,Anemarrhena rhizome (JP18); Anemarrhera rhizome (TN)
6581,dr:D06762,Uncaria hook (JP18); Uncaria hook extract (Non-JPS)
6582,dr:D06763,Polyporus sclerotium (JP18); Powdered polyporus sclerotium (JP18); Chuling (TN)
6583,dr:D06764,Citrus unshiu peel (JP18); Powdered citrus unshiu peel (Non-JPS); Citrus unshiu peel (TN)
6584,dr:D06765,Gastrodia tuber (JP18); Tianma (TN)
6585,dr:D06766,Asparagus tuber (JP18)
6586,dr:D06767,Benincasa seed (JP18)
6587,dr:D06768,Japanese angelica root (JP18); Powdered japanese angelica root (JP18); Japanese angelica root (TN)
6588,dr:D06769,Peach kernel (JP18); Powdered peach kernel (JP18); Peach kernel (TN)
6589,dr:D06770,Eucommia bark (JP18)
6590,dr:D06771,Picrasma wood (JP18); Powdered picrasma wood (JP18); Japanase quassia wood (TN)
6591,dr:D06772,Ginseng (JP18); Powdered ginseng (JP18); Ginseng (TN)
6592,dr:D06773,Lonicera leaf and stem (JP18)
6593,dr:D06774,Fritillaria bulb (JP18); Powdered fritillaria bulb (Non-JPS)
6594,dr:D06775,Ophiopogon tuber (JP18); Ophiopogonis tuber (TN)
6595,dr:D06776,"Honey (JP18); Honey, purified (NF); Honey (TN)"
6596,dr:D06777,Glehnia root (JP18); Glehniae radix (TN)
6597,dr:D06778,Pinellia tuber (JP18); Pineliae tuber (TN)
6598,dr:D06779,Angelica dahurica root (JP18); Angelica dahuricae radix (TN)
6599,dr:D06780,Atractylodes rhizome (JP18); Powdered atractylodes rhizome (JP18); Atractyloides rhizoma (TN)
6600,dr:D06781,Loquat leaf (JP18)
6601,dr:D06782,Areca (JP18); Areca (TN)
6602,dr:D06783,Poria sclerotium (JP18); Powdered poria sclerotium (JP18); Hoelen (TN)
6603,dr:D06784,Processed aconite root (JP18); Powdered processed aconite root (JP18); Processed aconite root (fibrous root); Powdered processed aconite root (fibrous root)
6604,dr:D06785,Sinomenium stem (JP18); Powdered sinomenium stem and rhizome (Non-JPS); Fangji (TN)
6605,dr:D06786,Imperata rhizome (JP18); Imperatae rhizoma (TN)
6606,dr:D06787,Saposhnikovia root (JP18); Fangfeng (TN)
6607,dr:D06788,Moutan bark (JP18); Powdered moutan bark (JP18); Mudanpi (TN)
6608,dr:D06789,Hochuekkito extract (JP18); Hochuekkito
6609,dr:D06790,Oyster shell (JP18); Powdered oyster shell (JP18); Oyster shell (TN)
6610,dr:D06791,Ephedra herb (JP18); Powdered ephedra herb (Non-JPS); Ephedrae Herba (TN)
6611,dr:D06792,Digenea (JP18)
6612,dr:D06793,Hemp fruit (JP18)
6613,dr:D06794,Akebia stem (JP18); Akebiae caulis (TN)
6614,dr:D06795,Saussurea root (JP18); Saussureae radix (TN)
6615,dr:D06796,Bitter cardamon (JP18); Alpiniae fructus (TN)
6616,dr:D06797,Bear bile (JP18)
6617,dr:D06798,Coix seed (JP18); Coix extract; Powdered coix seed (JP18); Coicis semen (TN)
6618,dr:D06799,Longgu (JP18); Powdered longgu (JP18); Fossilized mammal bones (TN)
6619,dr:D06800,Japanese gentian (JP18); Powdered japanese gentian (JP18); Gentianae scabrae radix (TN)
6620,dr:D06801,Alpinia offcinarum rhizome (JP18)
6621,dr:D06802,Ryokeijutsukanto extract (JP18); Ryokeijutsukanto
6622,dr:D06803,Nelumbo seed (JP18)
6623,dr:D06804,Rosin (JP18); Colofonium
6624,dr:D06805,Scopolia rhizome (JP18); Scoolia (TN)
6625,dr:D06806,Measles virus vaccine live (USP)
6626,dr:D06808,Epimedium herb (JP18); Epimedium herb extract (Non-JPS)
6627,dr:D06809,Uva ursi fluidextract (JP18)
6628,dr:D06810,Polygonatum rhizome (JP18)
6629,dr:D06811,Glycyrrhiza extract (JP18); Crude glycyrrhiza extract (JP18)
6630,dr:D06812,Platycodon fluidextract (JP18)
6631,dr:D06813,Dolichos seed (JP18)
6632,dr:D06814,Sodium bicarbonate and bitter tincture (JP18)
6633,dr:D06815,Eleutherococcus senticosus rhizome (JP18)
6634,dr:D06816,Arsenical paste (JP18)
6635,dr:D06820,Exsiccated gypsum (JP18)
6636,dr:D06823,Clove oil (JP18/NF)
6637,dr:D06826,Ipecac syrup (JP18); Ipecac syrup (TN)
6638,dr:D06873,Nux vomica extract (JP18); Strychnos extract (TN)
6639,dr:D06876,Hydrocortisone aceponate (INN); Efficort (TN)
6640,dr:D06877,Oxyphenonium bromide (INN); Antrenyl (TN)
6641,dr:D06878,Diphemanil metilsulfate (INN); Diphemanil methylsulfate; Prantal (TN)
6642,dr:D06879,Streptokinase (INN); Streptase (TN)
6643,dr:D06880,Lepirudin (INN); Refludan (TN)
6644,dr:D06881,Acetyldigitoxin (INN); Acylanid (TN)
6645,dr:D06882,Sodium tetradecyl sulfate (INN); Sotradecol (TN)
6646,dr:D06883,Sertaconazole (INN)
6647,dr:D06884,Lymecycline (INN)
6648,dr:D06885,Clomocycline (INN)
6649,dr:D06886,Natalizumab (USAN/INN); Natalizumab (genetical recombination) (JAN); Tysabri (TN)
6650,dr:D06887,Talbutal (INN); Lotusate (TN)
6651,dr:D06888,Eptifibatide (INN); Integrilin (TN)
6652,dr:D06889,Pegfilgrastim (USAN/INN); Pegfilgrastim (genetical recombination) (JAN); Pegfilgrastim-cbqv; Pegfilgrastim-bmez; Neulasta (TN); G-lasta (TN); Udenyca (TN)
6653,dr:D06890,Aminohippuric acid (USP); p-Aminohippuric acid
6654,dr:D06891,Chromium Cr 51 Edetate (USP)
6655,dr:D06892,Donkey glue (Non-JPS); Ass hide glue; Asini corii collas; Akyo; Gelatin (TN)
6656,dr:D06893,Cherry bark (JP18); Pruni jamasakura cortex; Ohi
6657,dr:D06894,Artemisia leaf (JP18); Artemisiae folium; Gaiyo
6658,dr:D06895,Aluminum silicate hydrate with silicon dioxide (JP18); Hydrated halloysite; Talcum crystallinum; Kasseki
6659,dr:D06896,Trichosanthes seed (Non-JPS); Trichosanthis semen; Karonin
6660,dr:D06897,Citrus peel (Non-JPS); Kippi
6661,dr:D06899,Koi (JP18); Saccharum granorum; Malt extract
6662,dr:D06900,Brown rice (JP18); Kobei
6663,dr:D06901,Sesame (JP18); Sesami semen; Goma
6664,dr:D06902,Wheat (Non-JPS); Tritici fructus; Shobaku
6665,dr:D06903,Green tea leaf (Non-JPS); Cameliae sinesis folium; Theae folium; Chayo; Saicha
6666,dr:D06904,Crataegus fruit (JP18); Crataegi fructus; Sanzashi
6667,dr:D06905,Peucedanum root (JP18); Peucedani radix; Zenko
6668,dr:D06906,Cicada slough (Non-JPS); Cicada larva exuvia; Cicadae periostracum; Zentai
6669,dr:D06907,Bamboo culm (Non-JPS); Bambusae caulis; Tikujyo
6670,dr:D06908,Arisaema tuber (Non-JPS); Arisaematis tuber; Tennansho
6671,dr:D06909,Aralia rhizome (JP18); Dokkatsu
6672,dr:D06910,Malt (JP18); Hordei fructus germinatus; Germinated barley; Bakuga
6673,dr:D06911,Lilium bulb (JP18); Lily bulb; Byakugo
6674,dr:D06912,Quercus bark (JP18); Quercus acutissima bark; Quercus cortex; Bokusoku; Oak bark
6675,dr:D06913,Leonurus herb (JP18); Leonuri herba; Yakumoso
6676,dr:D06914,Longan aril (JP18); Longan arillus; Ryuganniku
6677,dr:D06915,Anchusan
6678,dr:D06916,Ireito
6679,dr:D06917,Inchinkoto
6680,dr:D06918,Inchingoreisan
6681,dr:D06919,Unkeito
6682,dr:D06920,Unseiin extract (JP18); Unseiin
6683,dr:D06921,Eppikajutsuto
6684,dr:D06922,Ogikenchuto
6685,dr:D06923,Ogonto
6686,dr:D06924,Orengedokuto extract (JP18); Orengedokuto
6687,dr:D06925,Orento
6688,dr:D06926,Otsujito extract (JP18); Otsujito
6689,dr:D06927,Kakkontokajutsubuto
6690,dr:D06928,Kakkontokasenkyushin'i extract (JP18); Kakkontokasenkyushin'i
6691,dr:D06929,Kamikihito extract (JP18)
6692,dr:D06930,Kanzoto
6693,dr:D06931,Kambakutaisoto
6694,dr:D06932,Kikyousekko
6695,dr:D06933,Kikyoto
6696,dr:D06934,Kihito
6697,dr:D06935,Kyukikyogaito
6698,dr:D06936,Kyukichoketsuin
6699,dr:D06937,Kumibinroto
6700,dr:D06938,Keigairengyoto
6701,dr:D06939,Keishikaogito
6702,dr:D06940,Keishikakakkonto
6703,dr:D06941,Keishikakobokukyoninto
6704,dr:D06942,Keishikashakuyakudaioto
6705,dr:D06943,Keishikashakuyakuto
6706,dr:D06944,Keishikajutsubuto
6707,dr:D06945,Keishikaryukotsuboreito
6708,dr:D06946,Keishikaryojutsubuto
6709,dr:D06947,Keishito
6710,dr:D06948,Keishininjinto
6711,dr:D06949,Keishibukuryogan extract (JP18); Keishibukuryogan
6712,dr:D06950,Keishibukuryogankayokuinin; Keishibukuryoganyokuinin
6713,dr:D06951,Keishakuchimoto; Keishishakuyakuchimoto
6714,dr:D06952,Keihito
6715,dr:D06953,Keimakakuhanto
6716,dr:D06954,Kososan
6717,dr:D06955,Gokoto
6718,dr:D06956,Goshakusan
6719,dr:D06957,Goshajinkigan extract (JP18); Goshajinkigan
6720,dr:D06958,Goshuyuto extract (JP18); Goshuyuto
6721,dr:D06959,Gorinsan
6722,dr:D06960,Goreisan extract (JP18); Goreisan
6723,dr:D06961,Saikanto
6724,dr:D06962,Saikokaryukotsuboreito
6725,dr:D06963,Saikokeishikankyoto
6726,dr:D06964,Saikokeishito extract (JP18); Saikokeishito
6727,dr:D06965,Saikoseikanto
6728,dr:D06966,Saibokuto extract (JP18); Saibokuto
6729,dr:D06967,San'oshashinto; San'osan
6730,dr:D06968,Sansoninto
6731,dr:D06969,Sammotsuogonto
6732,dr:D06970,Jiinkokato
6733,dr:D06971,Jiinshihoto
6734,dr:D06972,Shiunkou
6735,dr:D06973,Shigyakusan
6736,dr:D06974,Shikunshito
6737,dr:D06975,Shishihakuhito
6738,dr:D06976,Shichimotsukokato
6739,dr:D06977,Shimotsuto
6740,dr:D06978,Shakanzoto
6741,dr:D06979,Shakuyakukanzoto extract (JP18); Shakuyakukanzoto
6742,dr:D06980,Shakuyakukanzobushito
6743,dr:D06981,Juzentaihoto extract (JP18); Juzentaihoto
6744,dr:D06982,Jumihaidokuto
6745,dr:D06983,Junchoto
6746,dr:D06984,Shokenchuto
6747,dr:D06985,Shosaikoto extract (JP18); Shosaikoto
6748,dr:D06986,Shosaikotokakikyosekko
6749,dr:D06987,Shoseiryuto extract (JP18); Shoseiryuto
6750,dr:D06988,Shohangekabukuryoto
6751,dr:D06989,Shofusan
6752,dr:D06990,Shomakakkonto
6753,dr:D06991,Shireito
6754,dr:D06992,Shin'iseihaito
6755,dr:D06993,Jinsoin
6756,dr:D06994,Shimpito
6757,dr:D06995,Shimbuto extract (JP18); Shimbuto
6758,dr:D06996,Seijobofuto
6759,dr:D06997,Seishoekkito
6760,dr:D06998,Seishinrenshiin
6761,dr:D06999,Seihaito
6762,dr:D07000,Senkyuchachosan
6763,dr:D07001,Sokeikakketsuto
6764,dr:D07002,Daiobotampito
6765,dr:D07003,Daikenchuto
6766,dr:D07004,Daisaikoto extract (JP18); Daisaiko
6767,dr:D07005,Daisaikotokyodaio
6768,dr:D07006,Daijokito
6769,dr:D07007,Daibofuto
6770,dr:D07008,Chikujountanto
6771,dr:D07009,Jidabokuippo
6772,dr:D07010,Jizusoippo
6773,dr:D07011,Choijokito
6774,dr:D07012,Chotosan extract (JP18); Chotosan
6775,dr:D07013,Choyoto
6776,dr:D07014,Choreito
6777,dr:D07015,Choreitogoshimotsuto
6778,dr:D07016,Tsudosan
6779,dr:D07017,Tokakujokito extract (JP18)
6780,dr:D07018,Tokiinshi
6781,dr:D07019,Tokikenchuto
6782,dr:D07020,Tokishigyakukagoshuyushokyoto
6783,dr:D07021,Tokishakuyakusan extract (JP18); Tokishakuyakusan
6784,dr:D07022,Tokishakuyakusankabushi; Tokishakuyakukabushi
6785,dr:D07023,Tokito
6786,dr:D07024,Nijutsuto
6787,dr:D07025,Nichinto
6788,dr:D07026,Nyoshinsan
6789,dr:D07027,Ninjinto; Richugan
6790,dr:D07028,Ninjinyoeito
6791,dr:D07029,Hainosankyuto
6792,dr:D07030,Bakumondoto extract (JP18); Bakumondoto
6793,dr:D07031,Hachimijiogan extract (JP18); Hachimijiogan; Hachimigan
6794,dr:D07032,Hangekobokuto extract (JP18); Hangekobokuto
6795,dr:D07033,Hangeshashinto extract (JP18); Hangeshashinto
6796,dr:D07034,Hangebyakujutsutemmato
6797,dr:D07035,Byakkokaninjinto extract (JP18); Byakkokaninjinto
6798,dr:D07036,Bukuryoin
6799,dr:D07037,Bukuryoingohangekobokuto
6800,dr:D07038,Bushirichuto; Bushininjinto
6801,dr:D07039,Heiisan
6802,dr:D07040,Boiogito extract (JP18)
6803,dr:D07041,Bofutsushosan extract (JP18)
6804,dr:D07042,Maoto extract (JP18); Maoto
6805,dr:D07043,Maobushisaishinto
6806,dr:D07044,Makyokansekito
6807,dr:D07045,Makyoyokukanto
6808,dr:D07046,Mashiningan
6809,dr:D07047,Mokuboito
6810,dr:D07048,Yokuininto
6811,dr:D07049,Yokukansan extract (JP18)
6812,dr:D07050,Yokukansankachimpihange
6813,dr:D07051,Rikkunshito extract (JP18); Rikkunshito
6814,dr:D07052,Rikkosan
6815,dr:D07053,Ryutanshakanto
6816,dr:D07054,Ryokankyomishingeninto
6817,dr:D07055,Ryokyojutsukanto
6818,dr:D07056,Rokumigan; Rokumijiogan
6819,dr:D07057,Abacavir (INN)
6820,dr:D07058,Acamprosate (INN); Aotal (TN)
6821,dr:D07059,Acecarbromal (INN); Paxarel (TN)
6822,dr:D07060,Succinylsulfathiazole (INN)
6823,dr:D07061,Acediasulfone sodium (INN); Dermac jabon (TN)
6824,dr:D07062,Acefylline piperazine (INN); Epicophylline (TN)
6825,dr:D07063,Aceglutamide (INN)
6826,dr:D07064,Acenocoumarol (INN); Acenocoumarin; Mini-sintrom (TN)
6827,dr:D07065,Acepromazine (INN); Concentrat vo34 (TN)
6828,dr:D07066,Sodium perborate monohydrate (USAN)
6829,dr:D07067,Polynoxylin (INN)
6830,dr:D07068,Hexetidine (INN)
6831,dr:D07069,Benzoxonium chloride (INN); Bialcol (TN)
6832,dr:D07070,Fenpiverinium bromide (INN)
6833,dr:D07071,Mannosulfan (INN)
6834,dr:D07072,Niperotidine (INN)
6835,dr:D07073,Dexamethasone cipecilate (JAN/INN)
6836,dr:D07074,Acexamic acid (INN)
6837,dr:D07075,Zolimidine (INN)
6838,dr:D07076,Camylofin (INN); Anafortan (TN)
6839,dr:D07077,Ambrisentan (JAN/INN); Letairis (TN); Volibris (TN)
6840,dr:D07078,Rociverine (INN)
6841,dr:D07079,Difemerine (INN)
6842,dr:D07080,Vildagliptin (JAN/USAN/INN); Equa (TN); Galvus (TN)
6843,dr:D07081,Penthienate bromide (NF XIII)
6844,dr:D07082,Dabigatran etexilate mesylate (USAN); Dabigatran etexilate methanesulfonate (JAN); Pradaxa (TN)
6845,dr:D07083,Otilonium bromide (INN)
6846,dr:D07084,Pipenzolate bromide (INN)
6847,dr:D07085,Bendamustine hydrochloride (JAN/USAN); Treanda (TN); Ribomustin (TN)
6848,dr:D07086,Rivaroxaban (JAN/USAN/INN); Xarelto (TN)
6849,dr:D07087,Tiropramide (INN)
6850,dr:D07088,Drotaverine (INN); Drotin (TN)
6851,dr:D07089,Moxaverine (INN)
6852,dr:D07091,Fenpiprane (INN)
6853,dr:D07092,Diisopromine (INN)
6854,dr:D07093,Chlorbenzoxamine (INN)
6855,dr:D07094,Pinaverium bromide (INN)
6856,dr:D07095,Fenoverine (INN)
6857,dr:D07096,Aglepristone (INN); Alizine (TN)
6858,dr:D07097,Isometheptene mucate (USP)
6859,dr:D07098,Caroverine (INN); Spasmium (TN)
6860,dr:D07099,Cimetropium bromide (JAN/INN); Alginor (TN)
6861,dr:D07100,Amrubicin hydrochloride (JAN/USAN); Calsed (TN)
6862,dr:D07101,Bromopride (INN); Movipride (TN)
6863,dr:D07102,Alizapride (INN); Plitican (TN)
6864,dr:D07103,Cerium oxalate
6865,dr:D07104,Cyclobutyrol (INN)
6866,dr:D07105,Citiolone (INN)
6867,dr:D07106,Albendazole oxide (INN)
6868,dr:D07107,Dantron (INN); Danthron; Pilules Vinchy N.F. (TN)
6869,dr:D07108,Sodium tartrate (NF)
6870,dr:D07109,Broxyquinoline (INN); Starogyn (TN)
6871,dr:D07110,Acetarsol (INN); Acetarsone
6872,dr:D07111,Nifuroxazide (INN)
6873,dr:D07113,Loperamide oxide (INN)
6874,dr:D07114,Etilamfetamine (INN)
6875,dr:D07115,Clobenzorex (INN)
6876,dr:D07116,Alclometasone (INN)
6877,dr:D07117,Metahexamide (INN)
6878,dr:D07118,Glisoxepide (INN)
6879,dr:D07119,Alendronic acid (INN)
6880,dr:D07120,Dextranomer (INN); Debrisan (TN)
6881,dr:D07121,Alfatradiol (INN); 17alpha-Estradiol
6882,dr:D07122,Alfentanil (INN); Rapifen (TN)
6883,dr:D07123,Incadronate disodium hydrate (JAN); Bisphonal (TN)
6884,dr:D07124,Alfuzosin (INN); Xatral (TN)
6885,dr:D07125,Alimemazine (INN); Trimeprazine (BAN); Repeltin (TN)
6886,dr:D07126,Almitrine (INN)
6887,dr:D07127,Norethandrolone (INN)
6888,dr:D07128,Ademetionine (INN); Transmetil (TN)
6889,dr:D07129,Alosetron (INN)
6890,dr:D07130,Carglumic acid (JAN/USAN/INN); Carbaglu (TN)
6891,dr:D07131,Ethyl biscoumacetate (INN)
6892,dr:D07132,Buprenorphine (JAN/INN); Temgesic (TN)
6893,dr:D07133,Raltegravir potassium (JAN/USAN); Isentress (TN)
6894,dr:D07134,Flocoumafen (JAN)
6895,dr:D07135,Clorindione (INN); G-25766
6896,dr:D07136,Diphenadione (INN)
6897,dr:D07137,Tioclomarol (INN)
6898,dr:D07138,Ditazole (INN)
6899,dr:D07139,Cloricromen (INN)
6900,dr:D07140,Picotamide (BAN); Plactidil (TN)
6901,dr:D07141,Indobufen (INN)
6902,dr:D07142,Triflusal (INN)
6903,dr:D07143,Melagatran (INN)
6904,dr:D07144,Dabigatran etexilate (USAN/INN); Pradaxa (TN)
6905,dr:D07145,Sodium feredetate (INN); Sytron (TN)
6906,dr:D07146,Taurolidine (INN)
6907,dr:D07147,Gitoformate (INN)
6908,dr:D07148,Oxedrine (BAN); (+/-)-Synephrine
6909,dr:D07149,Dimetofrine (INN)
6910,dr:D07150,Gepefrine (INN)
6911,dr:D07151,Cafedrine (BAN)
6912,dr:D07152,Processed aconite root
6913,dr:D07153,Cinchona bark; Cinchona
6914,dr:D07154,Persimmon calyx (Non-JPS); Kaki calyx; Persimmon calyx
6915,dr:D07155,Theodrenaline (INN)
6916,dr:D07156,Alprenolol (INN)
6917,dr:D07157,Itramin tosilate (INN); Itramin tosylate
6918,dr:D07158,Heptaminol (INN)
6919,dr:D07159,Imolamine (INN)
6920,dr:D07160,Cloridarol (INN)
6921,dr:D07161,Linsidomine (INN)
6922,dr:D07162,Creatinolfosfate (INN)
6923,dr:D07163,Fosfocreatinine (INN)
6924,dr:D07164,Tiracizine (INN)
6925,dr:D07165,Ivabradine (USAN/INN)
6926,dr:D07166,Methoserpidine (INN)
6927,dr:D07167,Bietaserpine (prop.INN)
6928,dr:D07168,Tolonidine (INN)
6929,dr:D07169,Guanazodine (INN)
6930,dr:D07170,Dihydralazine (INN)
6931,dr:D07171,Sitaxentan (USAN/INN)
6932,dr:D07172,Mebutizide (INN)
6933,dr:D07173,Ciclonicate (INN)
6934,dr:D07174,Pentifylline (INN)
6935,dr:D07175,Palonosetron (INN); Aloxi (TN)
6936,dr:D07176,Buflomedil (INN)
6937,dr:D07177,Butalamine (INN)
6938,dr:D07178,Azapetine (BAN)
6939,dr:D07179,Monoxerutin (INN)
6940,dr:D07180,Troxerutin (INN)
6941,dr:D07181,Mepindolol (INN)
6942,dr:D07182,Tertatolol (INN)
6943,dr:D07183,Cloranolol (INN)
6944,dr:D07184,Talinolol (INN)
6945,dr:D07185,Fendiline (INN)
6946,dr:D07186,Ronifibrate (INN)
6947,dr:D07187,Etofibrate (INN)
6948,dr:D07188,Clofibride (INN)
6949,dr:D07189,Nicofuranose (INN)
6950,dr:D07190,Acipimox (INN/BAN)
6951,dr:D07191,Tiadenol (INN)
6952,dr:D07192,Benfluorex (INN/BAN); Mediaxal (TN)
6953,dr:D07193,Flutrimazole (INN)
6954,dr:D07194,Thenalidine (INN)
6955,dr:D07195,Chloropyramine (INN)
6956,dr:D07196,Tolpropamine (INN)
6957,dr:D07197,Bamipine (INN)
6958,dr:D07198,Chlorphenoxamine (INN)
6959,dr:D07199,Tromantadine (INN)
6960,dr:D07200,Ibacitabine (INN)
6961,dr:D07201,Fluprednidene (INN)
6962,dr:D07202,Halometasone (INN)
6963,dr:D07203,Methylprednisolone aceponate (INN); Advantan (TN)
6964,dr:D07204,Dibrompropamidine (INN)
6965,dr:D07205,Propamidine (INN)
6966,dr:D07206,Hexamidine (INN/BAN)
6967,dr:D07207,Policresulen (INN)
6968,dr:D07208,Chlorquinaldol (INN)
6969,dr:D07209,Phenylmercuric borate (INN)
6970,dr:D07210,Benzododecinium chloride (INN)
6971,dr:D07211,Tioxolone (INN/BAN)
6972,dr:D07212,Mesulfen (INN)
6973,dr:D07213,Gamolenic acid (INN)
6974,dr:D07214,Tiratricol (INN); Tiracana (TN)
6975,dr:D07215,Oxaceprol (INN); Jonctum (TN)
6976,dr:D07216,Protiofate (INN)
6977,dr:D07217,Quinagolide (INN/BAN)
6978,dr:D07218,Metergoline (INN)
6979,dr:D07219,Flunoxaprofen (INN)
6980,dr:D07220,Norgestrienone (INN)
6981,dr:D07221,Promestriene (INN); Colpotrophine (TN)
6982,dr:D07222,Nomegestrol (USAN/INN)
6983,dr:D07223,Demegestone (INN)
6984,dr:D07224,Emepronium bromide (INN)
6985,dr:D07225,Meladrazine (INN/BAN)
6986,dr:D07226,Fesoterodine (INN)
6987,dr:D07227,Ornipressin (INN); POR 8 Sandoz (TN)
6988,dr:D07228,Demoxytocin (INN)
6989,dr:D07229,Carbetocin (USAN/INN/BAN); Duratocin (TN)
6990,dr:D07230,Prednylidene (INN)
6991,dr:D07231,Methylthiouracil (INN); Thimecil (TN)
6992,dr:D07232,Potassium perchlorate (USP); Perchloracap (TN)
6993,dr:D07233,Penimepicycline (INN)
6994,dr:D07234,Metampicillin (INN)
6995,dr:D07235,Azidocillin (INN)
6996,dr:D07236,Clometocillin (INN)
6997,dr:D07237,Cefazedone (INN)
6998,dr:D07238,Brodimoprim (INN)
6999,dr:D07239,Sulfathiourea (INN); Sulphathiourea
7000,dr:D07240,Sulfaperin (INN)
7001,dr:D07241,Sulfamazone (INN)
7002,dr:D07242,Flurithromycin (INN)
7003,dr:D07243,Nifurtoinol (INN); Urfadyn (TN)
7004,dr:D07244,Clofoctol (INN); Octofene (TN)
7005,dr:D07245,Nitroxoline (INN); Nitroxoline (TN)
7006,dr:D07246,Tiocarlide (INN)
7007,dr:D07247,Terizidone (INN); Terivalidin (TN)
7008,dr:D07248,Morinamide (INN)
7009,dr:D07249,Brivudine (INN); Zostex (TN)
7010,dr:D07250,Moroxydine (INN)
7011,dr:D07251,Nifurzide (INN); Ricridene (TN)
7012,dr:D07252,Trofosfamide (INN)
7013,dr:D07253,Treosulfan (USAN/INN); Ovastat (TN)
7014,dr:D07254,Triaziquone (INN)
7015,dr:D07255,Fotemustine (INN/BAN); Muphoran (TN)
7016,dr:D07256,Etoglucid (INN)
7017,dr:D07257,Lonidamine (INN); Doridamina (TN)
7018,dr:D07258,Mitoguazone (INN)
7019,dr:D07259,Buserelin (INN); Tiloryth (TN)
7020,dr:D07260,Formestane (INN); Lentaron (TN)
7021,dr:D07261,Pidotimod (INN); Pilimod (TN)
7022,dr:D07262,Mofebutazone (INN); Monazone (TN)
7023,dr:D07263,Clofezone (JAN/INN); Clofezone dihydrate
7024,dr:D07264,Bumadizone (INN)
7025,dr:D07265,Lonazolac (INN)
7026,dr:D07266,Oxametacin (INN)
7027,dr:D07267,Droxicam (INN)
7028,dr:D07268,Ibuproxam (INN); Ibudros (TN)
7029,dr:D07269,Dexketoprofen (INN)
7030,dr:D07270,Diacerein (USAN/INN); Zondar (TN)
7031,dr:D07271,Oxycinchophen (INN)
7032,dr:D07272,Dimethyltubocurarine (BAN)
7033,dr:D07273,Fazadinium bromide (INN)
7034,dr:D07274,Styramate (INN)
7035,dr:D07275,Febarbamate (INN)
7036,dr:D07276,Thiocolchicoside (INN); Coltramyl (TN)
7037,dr:D07277,Tetrazepam (INN); Myolastan (TN)
7038,dr:D07278,Tisopurine (INN); Exuracid (TN)
7039,dr:D07279,Isobromindione (INN)
7040,dr:D07280,Cinchophen (BAN); Cincain (TN)
